Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1016,Goats,1971,1971,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1016,Goats,1971,1971,Head,0,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1016,Goats,1971,1971,Head,0,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1016,Goats,1971,1971,Head,0,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1016,Goats,1971,1971,Head,,M,Data not available
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1016,Goats,1971,1971,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1016,Goats,1971,1971,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1016,Goats,1971,1971,Head,10,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1016,Goats,1971,1971,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1016,Goats,1971,1971,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1016,Goats,1971,1971,Head,0,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1016,Goats,1971,1971,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1034,Pigs,1971,1971,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1034,Pigs,1971,1971,Head,0,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,1034,Pigs,1971,1971,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1034,Pigs,1971,1971,Head,108,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1034,Pigs,1971,1971,Head,1205,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1034,Pigs,1971,1971,Head,19,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1034,Pigs,1971,1971,Head,19,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1034,Pigs,1971,1971,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,1971,1971,Head,797,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,1971,1971,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1034,Pigs,1971,1971,Head,0,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1034,Pigs,1971,1971,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1034,Pigs,1971,1971,Head,0,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1034,Pigs,1971,1971,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1034,Pigs,1971,1971,Head,19,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1034,Pigs,1971,1971,Head,108,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,976,Sheep,1971,1971,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,976,Sheep,1971,1971,Head,0,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,976,Sheep,1971,1971,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,976,Sheep,1971,1971,Head,297,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,976,Sheep,1971,1971,Head,55969,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,866,Cattle,1972,1972,Head,1300,*,Unofficial figure
TA,Live animals,9,Argentina,5908,Export Quantity,1157,"Camelids, other",1972,1972,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1157,"Camelids, other",1972,1972,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1157,"Camelids, other",1972,1972,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1157,"Camelids, other",1972,1972,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1157,"Camelids, other",1972,1972,Head,,M,Data not available
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1157,"Camelids, other",1972,1972,Head,,M,Data not available
TA,Live animals,170,Peru,5908,Export Quantity,1157,"Camelids, other",1972,1972,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1126,Camels,1972,1972,Head,,M,Data not available
TA,Live animals,21,Brazil,5608,Import Quantity,1126,Camels,1972,1972,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,1096,Horses,1972,1972,Head,1611,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1096,Horses,1972,1972,Head,23,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1096,Horses,1972,1972,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1096,Horses,1972,1972,Head,28,F,FAO estimate
TA,Live animals,44,Colombia,5908,Export Quantity,1096,Horses,1972,1972,Head,350,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1096,Horses,1972,1972,Head,33,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1972,1972,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1972,1972,Head,1003,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1096,Horses,1972,1972,Head,303,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1096,Horses,1972,1972,Head,65,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1096,Horses,1972,1972,Head,12,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1096,Horses,1972,1972,Head,7654,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,1096,Horses,1972,1972,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1096,Horses,1972,1972,Head,313,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,1096,Horses,1972,1972,Head,152,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1096,Horses,1972,1972,Head,3,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,1096,Horses,1972,1972,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1096,Horses,1972,1972,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,976,Sheep,1972,1972,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,1972,1972,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,976,Sheep,1972,1972,Head,140,*,Unofficial figure
TA,Live animals,234,Uruguay,5908,Export Quantity,976,Sheep,1972,1972,Head,1142,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,976,Sheep,1972,1972,Head,25,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,976,Sheep,1972,1972,Head,7402,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,976,Sheep,1972,1972,Head,967,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,976,Sheep,1972,1972,Head,159,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,976,Sheep,1972,1972,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,976,Sheep,1972,1972,Head,671,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,976,Sheep,1972,1972,Head,,M,Data not available
TA,Live animals,169,Paraguay,5608,Import Quantity,976,Sheep,1972,1972,Head,0,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,866,Cattle,1972,1972,Head,45125,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,866,Cattle,1972,1972,Head,2598,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,866,Cattle,1972,1972,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,866,Cattle,1972,1972,Head,100,F,FAO estimate
TA,Live animals,44,Colombia,5908,Export Quantity,866,Cattle,1972,1972,Head,200000,F,FAO estimate
TA,Live animals,44,Colombia,5608,Import Quantity,866,Cattle,1972,1972,Head,56,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1972,1972,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1972,1972,Head,142300,F,FAO estimate
TA,Live animals,234,Uruguay,5908,Export Quantity,866,Cattle,1972,1972,Head,8112,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,866,Cattle,1972,1972,Head,21,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,866,Cattle,1972,1972,Head,11914,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,866,Cattle,1972,1972,Head,25613,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,866,Cattle,1972,1972,Head,76310,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,866,Cattle,1972,1972,Head,14080,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,866,Cattle,1972,1972,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,866,Cattle,1972,1972,Head,55018,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,866,Cattle,1972,1972,Head,0,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1034,Pigs,1972,1972,Head,28,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1034,Pigs,1972,1972,Head,0,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1034,Pigs,1972,1972,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1034,Pigs,1972,1972,Head,0,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1034,Pigs,1972,1972,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1034,Pigs,1972,1972,Head,7,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,1972,1972,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,1972,1972,Head,1288,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1034,Pigs,1972,1972,Head,2,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1034,Pigs,1972,1972,Head,65,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1034,Pigs,1972,1972,Head,172,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1034,Pigs,1972,1972,Head,815,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1034,Pigs,1972,1972,Head,35,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,1034,Pigs,1972,1972,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1034,Pigs,1972,1972,Head,1399,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1034,Pigs,1972,1972,Head,0,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1016,Goats,1972,1972,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1016,Goats,1972,1972,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1016,Goats,1972,1972,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1016,Goats,1972,1972,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1016,Goats,1972,1972,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1016,Goats,1972,1972,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1016,Goats,1972,1972,Head,0,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1016,Goats,1972,1972,Head,,M,Data not available
TA,Live animals,234,Uruguay,5608,Import Quantity,1016,Goats,1972,1972,Head,0,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1016,Goats,1972,1972,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1016,Goats,1972,1972,Head,20,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1016,Goats,1972,1972,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1016,Goats,1972,1972,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1016,Goats,1972,1972,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,976,Sheep,1972,1972,Head,69945,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,976,Sheep,1972,1972,Head,302,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,976,Sheep,1972,1972,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,976,Sheep,1972,1972,Head,0,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,976,Sheep,1972,1972,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1096,Horses,1973,1973,Head,0,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,1096,Horses,1973,1973,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1096,Horses,1973,1973,Head,0,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,1096,Horses,1973,1973,Head,182,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1096,Horses,1973,1973,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,1096,Horses,1973,1973,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1096,Horses,1973,1973,Head,635,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1096,Horses,1973,1973,Head,27,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1096,Horses,1973,1973,Head,96,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1096,Horses,1973,1973,Head,175,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1973,1973,Head,556,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1973,1973,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1096,Horses,1973,1973,Head,84,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1096,Horses,1973,1973,Head,142,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1096,Horses,1973,1973,Head,28,F,FAO estimate
TA,Live animals,58,Ecuador,5908,Export Quantity,1096,Horses,1973,1973,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1096,Horses,1973,1973,Head,63,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1096,Horses,1973,1973,Head,2568,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1126,Camels,1973,1973,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1126,Camels,1973,1973,Head,,M,Data not available
TA,Live animals,170,Peru,5908,Export Quantity,1157,"Camelids, other",1973,1973,Head,,M,Data not available
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1157,"Camelids, other",1973,1973,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1157,"Camelids, other",1973,1973,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1157,"Camelids, other",1973,1973,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1157,"Camelids, other",1973,1973,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1157,"Camelids, other",1973,1973,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,1157,"Camelids, other",1973,1973,Head,,M,Data not available
TA,Live animals,169,Paraguay,5608,Import Quantity,866,Cattle,1973,1973,Head,4180,*,Unofficial figure
TA,Live animals,169,Paraguay,5908,Export Quantity,866,Cattle,1973,1973,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,866,Cattle,1973,1973,Head,64392,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,866,Cattle,1973,1973,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,866,Cattle,1973,1973,Head,9100,F,FAO estimate
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,866,Cattle,1973,1973,Head,65440,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,866,Cattle,1973,1973,Head,18814,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,866,Cattle,1973,1973,Head,15105,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,866,Cattle,1973,1973,Head,80,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,866,Cattle,1973,1973,Head,6371,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1973,1973,Head,201700,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1973,1973,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,866,Cattle,1973,1973,Head,71,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,866,Cattle,1973,1973,Head,207000,*,Unofficial figure
TA,Live animals,58,Ecuador,5608,Import Quantity,866,Cattle,1973,1973,Head,30,F,FAO estimate
TA,Live animals,58,Ecuador,5908,Export Quantity,866,Cattle,1973,1973,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,866,Cattle,1973,1973,Head,1009,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,866,Cattle,1973,1973,Head,17739,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,976,Sheep,1973,1973,Head,0,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,976,Sheep,1973,1973,Head,,M,Data not available
TA,Live animals,170,Peru,5608,Import Quantity,976,Sheep,1973,1973,Head,7132,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,976,Sheep,1973,1973,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,976,Sheep,1973,1973,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,976,Sheep,1973,1973,Head,1268,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,976,Sheep,1973,1973,Head,4001,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,976,Sheep,1973,1973,Head,10,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,976,Sheep,1973,1973,Head,516,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,976,Sheep,1973,1973,Head,150,F,FAO estimate
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,1973,1973,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,976,Sheep,1973,1973,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1016,Goats,1973,1973,Head,,M,Data not available
