Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,1995,1995,Head,27,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,1996,1996,Head,6,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,1997,1997,Head,4,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,1998,1998,Head,2,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,1999,1999,Head,13,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2000,2000,Head,36,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2001,2001,Head,13,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2002,2002,Head,15,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2003,2003,Head,17,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2006,2006,Head,8,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2007,2007,Head,40,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2008,2008,Head,36,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2009,2009,Head,61,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2010,2010,Head,28,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2011,2011,Head,28,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2012,2012,Head,8,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1096,Horses,2013,2013,Head,25,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,1987,1987,Head,122,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,1991,1991,Head,9,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,1993,1993,Head,22,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,1994,1994,Head,40,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,1995,1995,Head,215,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,2002,2002,Head,374,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,2003,2003,Head,12,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,2004,2004,Head,236,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,2005,2005,Head,92,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,2006,2006,Head,129,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,2007,2007,Head,665,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,2008,2008,Head,148,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,2010,2010,Head,283,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,2011,2011,Head,1351,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,2012,2012,Head,81,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,1034,Pigs,2013,2013,Head,225,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,976,Sheep,1989,1989,Head,104,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,976,Sheep,1990,1990,Head,93,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,976,Sheep,1991,1991,Head,79,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,976,Sheep,1992,1992,Head,120,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,976,Sheep,1993,1993,Head,221,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,976,Sheep,1994,1994,Head,20,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,976,Sheep,1997,1997,Head,146,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,976,Sheep,1999,1999,Head,216,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,976,Sheep,2006,2006,Head,28,,Official data
TM,Detailed trade matrix,21,Brazil,169,Paraguay,5908,Export Quantity,976,Sheep,2008,2008,Head,69,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5908,Export Quantity,946,Buffaloes,1990,1990,Head,420,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5908,Export Quantity,946,Buffaloes,1992,1992,Head,312,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5908,Export Quantity,866,Cattle,1987,1987,Head,982,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5908,Export Quantity,866,Cattle,1988,1988,Head,2643,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5908,Export Quantity,866,Cattle,1989,1989,Head,928,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5908,Export Quantity,866,Cattle,1990,1990,Head,163,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5908,Export Quantity,866,Cattle,1993,1993,Head,384,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5908,Export Quantity,866,Cattle,1994,1994,Head,487,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5908,Export Quantity,866,Cattle,1996,1996,Head,857,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5608,Import Quantity,1096,Horses,1986,1986,Head,4,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5608,Import Quantity,1096,Horses,1988,1988,Head,1,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5908,Export Quantity,1096,Horses,1988,1988,Head,15,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5608,Import Quantity,976,Sheep,1986,1986,Head,3,,Official data
TM,Detailed trade matrix,21,Brazil,170,Peru,5908,Export Quantity,976,Sheep,1997,1997,Head,1738,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,946,Buffaloes,1995,1995,Head,2360,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,946,Buffaloes,1987,1987,Head,15,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1986,1986,Head,186,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1987,1987,Head,178,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1988,1988,Head,3288,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1990,1990,Head,11387,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1991,1991,Head,2614,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1992,1992,Head,6708,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1993,1993,Head,33165,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1994,1994,Head,195593,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1995,1995,Head,196791,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1996,1996,Head,50891,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1997,1997,Head,14166,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1998,1998,Head,14528,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,1999,1999,Head,4266,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2000,2000,Head,11694,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2001,2001,Head,10529,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2004,2004,Head,709,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2005,2005,Head,1159,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2006,2006,Head,1494,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2007,2007,Head,9987,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2008,2008,Head,69538,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2009,2009,Head,54063,*,Unofficial figure
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2010,2010,Head,6473,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2011,2011,Head,5240,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2012,2012,Head,256,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,866,Cattle,2013,2013,Head,172,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,866,Cattle,1988,1988,Head,71,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,866,Cattle,1989,1989,Head,18,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,866,Cattle,1991,1991,Head,82,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,866,Cattle,1992,1992,Head,61,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,866,Cattle,1993,1993,Head,22,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,866,Cattle,2002,2002,Head,10,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,866,Cattle,2003,2003,Head,213,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,866,Cattle,2013,2013,Head,1,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1016,Goats,1989,1989,Head,17,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1016,Goats,1991,1991,Head,13,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1016,Goats,1992,1992,Head,47,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1016,Goats,1993,1993,Head,81,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1016,Goats,1994,1994,Head,62,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1986,1986,Head,1189,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1987,1987,Head,23,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1988,1988,Head,8,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1990,1990,Head,496,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1991,1991,Head,1597,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1992,1992,Head,25,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1993,1993,Head,25,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1994,1994,Head,15,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1995,1995,Head,89,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1996,1996,Head,20,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1997,1997,Head,49,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1998,1998,Head,15,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,1999,1999,Head,1,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2000,2000,Head,2,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2001,2001,Head,14,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2002,2002,Head,11,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2003,2003,Head,61,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2004,2004,Head,3,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2005,2005,Head,8,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2006,2006,Head,11,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2007,2007,Head,48,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2008,2008,Head,40,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2009,2009,Head,26,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2010,2010,Head,35,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2011,2011,Head,83,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2012,2012,Head,32,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1096,Horses,2013,2013,Head,51,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1988,1988,Head,1,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1989,1989,Head,3,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1990,1990,Head,3,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1991,1991,Head,2,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1992,1992,Head,2,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1993,1993,Head,26,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1994,1994,Head,44,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1995,1995,Head,22,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1996,1996,Head,11,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1997,1997,Head,48,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1998,1998,Head,11,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,1999,1999,Head,53,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2000,2000,Head,67,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2001,2001,Head,326,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2002,2002,Head,954,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2003,2003,Head,359,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2004,2004,Head,339,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2005,2005,Head,269,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2006,2006,Head,254,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2007,2007,Head,253,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2008,2008,Head,211,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2009,2009,Head,189,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2010,2010,Head,722,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2011,2011,Head,3015,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2012,2012,Head,436,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1096,Horses,2013,2013,Head,563,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,1034,Pigs,1991,1991,Head,7,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1034,Pigs,1990,1990,Head,325,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1034,Pigs,1991,1991,Head,78,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1034,Pigs,1993,1993,Head,273,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1034,Pigs,1994,1994,Head,12,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1034,Pigs,1998,1998,Head,38,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1034,Pigs,2002,2002,Head,90,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1034,Pigs,2007,2007,Head,27,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1034,Pigs,2009,2009,Head,71,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1034,Pigs,2011,2011,Head,73,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5908,Export Quantity,1034,Pigs,2013,2013,Head,33,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,976,Sheep,1986,1986,Head,26,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,976,Sheep,1987,1987,Head,31,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,976,Sheep,1988,1988,Head,14,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,976,Sheep,1990,1990,Head,26423,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,976,Sheep,1991,1991,Head,149,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,976,Sheep,1992,1992,Head,2165,,Official data
TM,Detailed trade matrix,21,Brazil,234,Uruguay,5608,Import Quantity,976,Sheep,1993,1993,Head,110305,,Official data
