"from","to","distance","flow","year","popFrom","popTo","year.1"
"Peru","Paraguay",2313.14659568562,0,"1989",12970400,451100,"1989"
"Uruguay","Paraguay",1086.56070082819,274,"1989",24871584,451100,"1989"
"Venezuela","Paraguay",3484.3757151894,0,"1989",335900,451100,"1989"
"Argentina","Peru",3042.91337969977,0,"1989",29345008,12970400,"1989"
"Bolivia","Peru",1346.81559926284,0,"1989",7701137,12970400,"1989"
"Brazil","Peru",2335.42519419623,0,"1989",20041456,12970400,"1989"
"Chile","Peru",2907.26314858048,0,"1989",4720800,12970400,"1989"
"Colombia","Peru",1462.40463082501,0,"1989",2545000,12970400,"1989"
"Ecuador","Peru",970.593580094301,0,"1989",1329000,12970400,"1989"
"Paraguay","Peru",2313.14659568562,0,"1989",451100,12970400,"1989"
"Peru","Peru",0,0,"1989",12970400,12970400,"1989"
"Uruguay","Peru",3235.55515495335,0,"1989",24871584,12970400,"1989"
"Venezuela","Peru",2027.07639181003,0,"1989",335900,12970400,"1989"
"Argentina","Uruguay",886.025785928525,4,"1989",29345008,24871584,"1989"
"Bolivia","Uruguay",1988.1166048493,0,"1989",7701137,24871584,"1989"
"Brazil","Uruguay",2459.62642648411,51,"1989",20041456,24871584,"1989"
"Chile","Uruguay",1425.34334919956,0,"1989",4720800,24871584,"1989"
"Colombia","Uruguay",4461.84126189406,0,"1989",2545000,24871584,"1989"
"Ecuador","Uruguay",4202.77606287468,0,"1989",1329000,24871584,"1989"
"Paraguay","Uruguay",1086.56070082819,0,"1989",451100,24871584,"1989"
"Peru","Uruguay",3235.55515495335,0,"1989",12970400,24871584,"1989"
"Uruguay","Uruguay",0,0,"1989",24871584,24871584,"1989"
"Venezuela","Uruguay",4569.68551328267,0,"1989",335900,24871584,"1989"
"Argentina","Venezuela",4709.22119899415,0,"1989",29345008,335900,"1989"
"Bolivia","Venezuela",2657.95864060761,0,"1989",7701137,335900,"1989"
"Brazil","Venezuela",2467.66256692768,0,"1989",20041456,335900,"1989"
"Chile","Venezuela",4731.36564349597,0,"1989",4720800,335900,"1989"
"Colombia","Venezuela",840.85503052881,0,"1989",2545000,335900,"1989"
"Ecuador","Venezuela",1657.06351856764,0,"1989",1329000,335900,"1989"
"Paraguay","Venezuela",3484.3757151894,0,"1989",451100,335900,"1989"
"Peru","Venezuela",2027.07639181003,0,"1989",12970400,335900,"1989"
"Uruguay","Venezuela",4569.68551328267,0,"1989",24871584,335900,"1989"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1989",335900,335900,"1989"
"Argentina","Argentina",0,0,"1990",28571008,28571008,"1990"
"Bolivia","Argentina",2056.02752105864,0,"1990",6113769,28571008,"1990"
"Brazil","Argentina",2970.62008811255,0,"1990",20014512,28571008,"1990"
"Chile","Argentina",549.236062178285,41080,"1990",4887230,28571008,"1990"
"Colombia","Argentina",4428.06221883752,0,"1990",2547000,28571008,"1990"
"Ecuador","Argentina",3999.3326249303,0,"1990",1419895,28571008,"1990"
"Paraguay","Argentina",1481.30586680423,0,"1990",457200,28571008,"1990"
"Peru","Argentina",3042.91337969977,0,"1990",12256900,28571008,"1990"
"Uruguay","Argentina",886.025785928525,0,"1990",25245000,28571008,"1990"
"Venezuela","Argentina",4709.22119899415,0,"1990",351200,28571008,"1990"
"Argentina","Bolivia",2056.02752105864,0,"1990",28571008,6113769,"1990"
"Bolivia","Bolivia",0,0,"1990",6113769,6113769,"1990"
"Brazil","Bolivia",1406.69570016608,0,"1990",20014512,6113769,"1990"
"Chile","Bolivia",2150.12404536596,0,"1990",4887230,6113769,"1990"
"Colombia","Bolivia",2474.21126193179,0,"1990",2547000,6113769,"1990"
"Ecuador","Bolivia",2272.50983152685,0,"1990",1419895,6113769,"1990"
"Paraguay","Bolivia",978.129744567879,0,"1990",457200,6113769,"1990"
"Peru","Bolivia",1346.81559926284,0,"1990",12256900,6113769,"1990"
"Uruguay","Bolivia",1988.1166048493,0,"1990",25245000,6113769,"1990"
"Venezuela","Bolivia",2657.95864060761,0,"1990",351200,6113769,"1990"
"Argentina","Brazil",2970.62008811255,666,"1990",28571008,20014512,"1990"
"Bolivia","Brazil",1406.69570016608,0,"1990",6113769,20014512,"1990"
"Brazil","Brazil",9.50453877449036e-05,0,"1990",20014512,20014512,"1990"
"Chile","Brazil",3263.9546339556,0,"1990",4887230,20014512,"1990"
"Colombia","Brazil",2751.42249501054,0,"1990",2547000,20014512,"1990"
"Ecuador","Brazil",2984.04262936217,0,"1990",1419895,20014512,"1990"
"Paraguay","Brazil",1489.69662074046,0,"1990",457200,20014512,"1990"
"Peru","Brazil",2335.42519419623,0,"1990",12256900,20014512,"1990"
"Uruguay","Brazil",2459.62642648411,26423,"1990",25245000,20014512,"1990"
"Venezuela","Brazil",2467.66256692768,0,"1990",351200,20014512,"1990"
"Argentina","Chile",549.236062178285,217,"1990",28571008,4887230,"1990"
"Bolivia","Chile",2150.12404536596,0,"1990",6113769,4887230,"1990"
"Brazil","Chile",3263.9546339556,0,"1990",20014512,4887230,"1990"
"Chile","Chile",0,0,"1990",4887230,4887230,"1990"
"Colombia","Chile",4348.83354270014,0,"1990",2547000,4887230,"1990"
"Ecuador","Chile",3824.43442207705,0,"1990",1419895,4887230,"1990"
"Paraguay","Chile",1812.53392353318,0,"1990",457200,4887230,"1990"
"Peru","Chile",2907.26314858048,0,"1990",12256900,4887230,"1990"
"Uruguay","Chile",1425.34334919956,0,"1990",25245000,4887230,"1990"
"Venezuela","Chile",4731.36564349597,0,"1990",351200,4887230,"1990"
"Argentina","Colombia",4428.06221883752,0,"1990",28571008,2547000,"1990"
"Bolivia","Colombia",2474.21126193179,0,"1990",6113769,2547000,"1990"
"Brazil","Colombia",2751.42249501054,0,"1990",20014512,2547000,"1990"
"Chile","Colombia",4348.83354270014,0,"1990",4887230,2547000,"1990"
"Colombia","Colombia",0,0,"1990",2547000,2547000,"1990"
"Ecuador","Colombia",840.344466338468,0,"1990",1419895,2547000,"1990"
"Paraguay","Colombia",3415.921941428,0,"1990",457200,2547000,"1990"
"Peru","Colombia",1462.40463082501,0,"1990",12256900,2547000,"1990"
"Uruguay","Colombia",4461.84126189406,0,"1990",25245000,2547000,"1990"
"Venezuela","Colombia",840.85503052881,0,"1990",351200,2547000,"1990"
"Argentina","Ecuador",3999.3326249303,0,"1990",28571008,1419895,"1990"
"Bolivia","Ecuador",2272.50983152685,0,"1990",6113769,1419895,"1990"
"Brazil","Ecuador",2984.04262936217,0,"1990",20014512,1419895,"1990"
"Chile","Ecuador",3824.43442207705,0,"1990",4887230,1419895,"1990"
"Colombia","Ecuador",840.344466338468,0,"1990",2547000,1419895,"1990"
"Ecuador","Ecuador",0,0,"1990",1419895,1419895,"1990"
"Paraguay","Ecuador",3250.23740422779,0,"1990",457200,1419895,"1990"
"Peru","Ecuador",970.593580094301,0,"1990",12256900,1419895,"1990"
"Uruguay","Ecuador",4202.77606287468,0,"1990",25245000,1419895,"1990"
"Venezuela","Ecuador",1657.06351856764,0,"1990",351200,1419895,"1990"
"Argentina","Paraguay",1481.30586680423,389,"1990",28571008,457200,"1990"
"Bolivia","Paraguay",978.129744567879,0,"1990",6113769,457200,"1990"
"Brazil","Paraguay",1489.69662074046,122,"1990",20014512,457200,"1990"
"Chile","Paraguay",1812.53392353318,0,"1990",4887230,457200,"1990"
"Colombia","Paraguay",3415.921941428,0,"1990",2547000,457200,"1990"
"Ecuador","Paraguay",3250.23740422779,0,"1990",1419895,457200,"1990"
"Paraguay","Paraguay",0,0,"1990",457200,457200,"1990"
"Peru","Paraguay",2313.14659568562,0,"1990",12256900,457200,"1990"
"Uruguay","Paraguay",1086.56070082819,1039,"1990",25245000,457200,"1990"
"Venezuela","Paraguay",3484.3757151894,0,"1990",351200,457200,"1990"
"Argentina","Peru",3042.91337969977,0,"1990",28571008,12256900,"1990"
"Bolivia","Peru",1346.81559926284,0,"1990",6113769,12256900,"1990"
"Brazil","Peru",2335.42519419623,0,"1990",20014512,12256900,"1990"
"Chile","Peru",2907.26314858048,0,"1990",4887230,12256900,"1990"
"Colombia","Peru",1462.40463082501,0,"1990",2547000,12256900,"1990"
"Ecuador","Peru",970.593580094301,0,"1990",1419895,12256900,"1990"
"Paraguay","Peru",2313.14659568562,0,"1990",457200,12256900,"1990"
"Peru","Peru",0,0,"1990",12256900,12256900,"1990"
"Uruguay","Peru",3235.55515495335,1165,"1990",25245000,12256900,"1990"
"Venezuela","Peru",2027.07639181003,0,"1990",351200,12256900,"1990"
"Argentina","Uruguay",886.025785928525,103,"1990",28571008,25245000,"1990"
"Bolivia","Uruguay",1988.1166048493,0,"1990",6113769,25245000,"1990"
"Brazil","Uruguay",2459.62642648411,19,"1990",20014512,25245000,"1990"
"Chile","Uruguay",1425.34334919956,0,"1990",4887230,25245000,"1990"
"Colombia","Uruguay",4461.84126189406,0,"1990",2547000,25245000,"1990"
"Ecuador","Uruguay",4202.77606287468,0,"1990",1419895,25245000,"1990"
"Paraguay","Uruguay",1086.56070082819,0,"1990",457200,25245000,"1990"
"Peru","Uruguay",3235.55515495335,0,"1990",12256900,25245000,"1990"
"Uruguay","Uruguay",0,0,"1990",25245000,25245000,"1990"
"Venezuela","Uruguay",4569.68551328267,0,"1990",351200,25245000,"1990"
"Argentina","Venezuela",4709.22119899415,0,"1990",28571008,351200,"1990"
"Bolivia","Venezuela",2657.95864060761,0,"1990",6113769,351200,"1990"
"Brazil","Venezuela",2467.66256692768,0,"1990",20014512,351200,"1990"
"Chile","Venezuela",4731.36564349597,0,"1990",4887230,351200,"1990"
"Colombia","Venezuela",840.85503052881,0,"1990",2547000,351200,"1990"
"Ecuador","Venezuela",1657.06351856764,0,"1990",1419895,351200,"1990"
"Paraguay","Venezuela",3484.3757151894,0,"1990",457200,351200,"1990"
"Peru","Venezuela",2027.07639181003,0,"1990",12256900,351200,"1990"
"Uruguay","Venezuela",4569.68551328267,0,"1990",25245000,351200,"1990"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1990",351200,351200,"1990"
"Argentina","Argentina",0,0,"1991",26500000,26500000,"1991"
"Bolivia","Argentina",2056.02752105864,0,"1991",6273603,26500000,"1991"
"Brazil","Argentina",2970.62008811255,0,"1991",20127952,26500000,"1991"
"Chile","Argentina",549.236062178285,20324,"1991",4800930,26500000,"1991"
"Colombia","Argentina",4428.06221883752,0,"1991",2550000,26500000,"1991"
"Ecuador","Argentina",3999.3326249303,0,"1991",1501000,26500000,"1991"
"Paraguay","Argentina",1481.30586680423,0,"1991",356980,26500000,"1991"
"Peru","Argentina",3042.91337969977,0,"1991",12225500,26500000,"1991"
"Uruguay","Argentina",886.025785928525,38,"1991",26611000,26500000,"1991"
"Venezuela","Argentina",4709.22119899415,0,"1991",366600,26500000,"1991"
"Argentina","Bolivia",2056.02752105864,0,"1991",26500000,6273603,"1991"
"Bolivia","Bolivia",0,0,"1991",6273603,6273603,"1991"
"Brazil","Bolivia",1406.69570016608,0,"1991",20127952,6273603,"1991"
"Chile","Bolivia",2150.12404536596,0,"1991",4800930,6273603,"1991"
"Colombia","Bolivia",2474.21126193179,0,"1991",2550000,6273603,"1991"
"Ecuador","Bolivia",2272.50983152685,0,"1991",1501000,6273603,"1991"
"Paraguay","Bolivia",978.129744567879,0,"1991",356980,6273603,"1991"
"Peru","Bolivia",1346.81559926284,0,"1991",12225500,6273603,"1991"
"Uruguay","Bolivia",1988.1166048493,0,"1991",26611000,6273603,"1991"
"Venezuela","Bolivia",2657.95864060761,0,"1991",366600,6273603,"1991"
"Argentina","Brazil",2970.62008811255,21,"1991",26500000,20127952,"1991"
"Bolivia","Brazil",1406.69570016608,0,"1991",6273603,20127952,"1991"
"Brazil","Brazil",9.50453877449036e-05,0,"1991",20127952,20127952,"1991"
"Chile","Brazil",3263.9546339556,0,"1991",4800930,20127952,"1991"
"Colombia","Brazil",2751.42249501054,0,"1991",2550000,20127952,"1991"
"Ecuador","Brazil",2984.04262936217,0,"1991",1501000,20127952,"1991"
"Paraguay","Brazil",1489.69662074046,0,"1991",356980,20127952,"1991"
"Peru","Brazil",2335.42519419623,0,"1991",12225500,20127952,"1991"
"Uruguay","Brazil",2459.62642648411,1004,"1991",26611000,20127952,"1991"
"Venezuela","Brazil",2467.66256692768,0,"1991",366600,20127952,"1991"
"Argentina","Chile",549.236062178285,2482,"1991",26500000,4800930,"1991"
"Bolivia","Chile",2150.12404536596,0,"1991",6273603,4800930,"1991"
"Brazil","Chile",3263.9546339556,0,"1991",20127952,4800930,"1991"
"Chile","Chile",0,0,"1991",4800930,4800930,"1991"
"Colombia","Chile",4348.83354270014,0,"1991",2550000,4800930,"1991"
"Ecuador","Chile",3824.43442207705,0,"1991",1501000,4800930,"1991"
"Paraguay","Chile",1812.53392353318,0,"1991",356980,4800930,"1991"
"Peru","Chile",2907.26314858048,0,"1991",12225500,4800930,"1991"
"Uruguay","Chile",1425.34334919956,0,"1991",26611000,4800930,"1991"
"Venezuela","Chile",4731.36564349597,0,"1991",366600,4800930,"1991"
"Argentina","Colombia",4428.06221883752,0,"1991",26500000,2550000,"1991"
"Bolivia","Colombia",2474.21126193179,0,"1991",6273603,2550000,"1991"
"Brazil","Colombia",2751.42249501054,0,"1991",20127952,2550000,"1991"
"Chile","Colombia",4348.83354270014,0,"1991",4800930,2550000,"1991"
"Colombia","Colombia",0,0,"1991",2550000,2550000,"1991"
"Ecuador","Colombia",840.344466338468,0,"1991",1501000,2550000,"1991"
"Paraguay","Colombia",3415.921941428,0,"1991",356980,2550000,"1991"
"Peru","Colombia",1462.40463082501,0,"1991",12225500,2550000,"1991"
"Uruguay","Colombia",4461.84126189406,0,"1991",26611000,2550000,"1991"
"Venezuela","Colombia",840.85503052881,0,"1991",366600,2550000,"1991"
"Argentina","Ecuador",3999.3326249303,0,"1991",26500000,1501000,"1991"
"Bolivia","Ecuador",2272.50983152685,0,"1991",6273603,1501000,"1991"
"Brazil","Ecuador",2984.04262936217,0,"1991",20127952,1501000,"1991"
"Chile","Ecuador",3824.43442207705,0,"1991",4800930,1501000,"1991"
"Colombia","Ecuador",840.344466338468,0,"1991",2550000,1501000,"1991"
"Ecuador","Ecuador",0,0,"1991",1501000,1501000,"1991"
"Paraguay","Ecuador",3250.23740422779,0,"1991",356980,1501000,"1991"
"Peru","Ecuador",970.593580094301,0,"1991",12225500,1501000,"1991"
"Uruguay","Ecuador",4202.77606287468,0,"1991",26611000,1501000,"1991"
"Venezuela","Ecuador",1657.06351856764,0,"1991",366600,1501000,"1991"
"Argentina","Paraguay",1481.30586680423,199,"1991",26500000,356980,"1991"
"Bolivia","Paraguay",978.129744567879,0,"1991",6273603,356980,"1991"
"Brazil","Paraguay",1489.69662074046,237,"1991",20127952,356980,"1991"
"Chile","Paraguay",1812.53392353318,0,"1991",4800930,356980,"1991"
"Colombia","Paraguay",3415.921941428,0,"1991",2550000,356980,"1991"
"Ecuador","Paraguay",3250.23740422779,0,"1991",1501000,356980,"1991"
"Paraguay","Paraguay",0,0,"1991",356980,356980,"1991"
"Peru","Paraguay",2313.14659568562,0,"1991",12225500,356980,"1991"
"Uruguay","Paraguay",1086.56070082819,2204,"1991",26611000,356980,"1991"
"Venezuela","Paraguay",3484.3757151894,0,"1991",366600,356980,"1991"
"Argentina","Peru",3042.91337969977,0,"1991",26500000,12225500,"1991"
"Bolivia","Peru",1346.81559926284,0,"1991",6273603,12225500,"1991"
"Brazil","Peru",2335.42519419623,0,"1991",20127952,12225500,"1991"
"Chile","Peru",2907.26314858048,0,"1991",4800930,12225500,"1991"
"Colombia","Peru",1462.40463082501,0,"1991",2550000,12225500,"1991"
"Ecuador","Peru",970.593580094301,0,"1991",1501000,12225500,"1991"
"Paraguay","Peru",2313.14659568562,0,"1991",356980,12225500,"1991"
"Peru","Peru",0,0,"1991",12225500,12225500,"1991"
"Uruguay","Peru",3235.55515495335,0,"1991",26611000,12225500,"1991"
"Venezuela","Peru",2027.07639181003,0,"1991",366600,12225500,"1991"
"Argentina","Uruguay",886.025785928525,42,"1991",26500000,26611000,"1991"
"Bolivia","Uruguay",1988.1166048493,0,"1991",6273603,26611000,"1991"
"Brazil","Uruguay",2459.62642648411,12,"1991",20127952,26611000,"1991"
"Chile","Uruguay",1425.34334919956,0,"1991",4800930,26611000,"1991"
"Colombia","Uruguay",4461.84126189406,0,"1991",2550000,26611000,"1991"
"Ecuador","Uruguay",4202.77606287468,0,"1991",1501000,26611000,"1991"
"Paraguay","Uruguay",1086.56070082819,0,"1991",356980,26611000,"1991"
"Peru","Uruguay",3235.55515495335,0,"1991",12225500,26611000,"1991"
"Uruguay","Uruguay",0,0,"1991",26611000,26611000,"1991"
"Venezuela","Uruguay",4569.68551328267,0,"1991",366600,26611000,"1991"
"Argentina","Venezuela",4709.22119899415,0,"1991",26500000,366600,"1991"
"Bolivia","Venezuela",2657.95864060761,0,"1991",6273603,366600,"1991"
"Brazil","Venezuela",2467.66256692768,0,"1991",20127952,366600,"1991"
"Chile","Venezuela",4731.36564349597,0,"1991",4800930,366600,"1991"
"Colombia","Venezuela",840.85503052881,0,"1991",2550000,366600,"1991"
"Ecuador","Venezuela",1657.06351856764,0,"1991",1501000,366600,"1991"
"Paraguay","Venezuela",3484.3757151894,0,"1991",356980,366600,"1991"
"Peru","Venezuela",2027.07639181003,0,"1991",12225500,366600,"1991"
"Uruguay","Venezuela",4569.68551328267,0,"1991",26611000,366600,"1991"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1991",366600,366600,"1991"
"Argentina","Argentina",0,0,"1992",25706000,25706000,"1992"
"Bolivia","Argentina",2056.02752105864,0,"1992",6380331,25706000,"1992"
"Brazil","Argentina",2970.62008811255,0,"1992",19955900,25706000,"1992"
"Chile","Argentina",549.236062178285,27676,"1992",4688610,25706000,"1992"
"Colombia","Argentina",4428.06221883752,0,"1992",2553000,25706000,"1992"
"Ecuador","Argentina",3999.3326249303,0,"1992",1565000,25706000,"1992"
"Paraguay","Argentina",1481.30586680423,0,"1992",365200,25706000,"1992"
"Peru","Argentina",3042.91337969977,0,"1992",11911600,25706000,"1992"
"Uruguay","Argentina",886.025785928525,0,"1992",25034000,25706000,"1992"
"Venezuela","Argentina",4709.22119899415,0,"1992",377000,25706000,"1992"
"Argentina","Bolivia",2056.02752105864,90,"1992",25706000,6380331,"1992"
"Bolivia","Bolivia",0,0,"1992",6380331,6380331,"1992"
"Brazil","Bolivia",1406.69570016608,0,"1992",19955900,6380331,"1992"
"Chile","Bolivia",2150.12404536596,0,"1992",4688610,6380331,"1992"
"Colombia","Bolivia",2474.21126193179,0,"1992",2553000,6380331,"1992"
"Ecuador","Bolivia",2272.50983152685,0,"1992",1565000,6380331,"1992"
"Paraguay","Bolivia",978.129744567879,0,"1992",365200,6380331,"1992"
"Peru","Bolivia",1346.81559926284,0,"1992",11911600,6380331,"1992"
"Uruguay","Bolivia",1988.1166048493,0,"1992",25034000,6380331,"1992"
"Venezuela","Bolivia",2657.95864060761,0,"1992",377000,6380331,"1992"
"Argentina","Brazil",2970.62008811255,10,"1992",25706000,19955900,"1992"
"Bolivia","Brazil",1406.69570016608,0,"1992",6380331,19955900,"1992"
"Brazil","Brazil",9.50453877449036e-05,0,"1992",19955900,19955900,"1992"
"Chile","Brazil",3263.9546339556,0,"1992",4688610,19955900,"1992"
"Colombia","Brazil",2751.42249501054,0,"1992",2553000,19955900,"1992"
"Ecuador","Brazil",2984.04262936217,0,"1992",1565000,19955900,"1992"
"Paraguay","Brazil",1489.69662074046,0,"1992",365200,19955900,"1992"
"Peru","Brazil",2335.42519419623,0,"1992",11911600,19955900,"1992"
"Uruguay","Brazil",2459.62642648411,3454,"1992",25034000,19955900,"1992"
"Venezuela","Brazil",2467.66256692768,0,"1992",377000,19955900,"1992"
"Argentina","Chile",549.236062178285,3454,"1992",25706000,4688610,"1992"
"Bolivia","Chile",2150.12404536596,0,"1992",6380331,4688610,"1992"
"Brazil","Chile",3263.9546339556,0,"1992",19955900,4688610,"1992"
"Chile","Chile",0,0,"1992",4688610,4688610,"1992"
"Colombia","Chile",4348.83354270014,0,"1992",2553000,4688610,"1992"
"Ecuador","Chile",3824.43442207705,0,"1992",1565000,4688610,"1992"
"Paraguay","Chile",1812.53392353318,0,"1992",365200,4688610,"1992"
"Peru","Chile",2907.26314858048,0,"1992",11911600,4688610,"1992"
"Uruguay","Chile",1425.34334919956,0,"1992",25034000,4688610,"1992"
"Venezuela","Chile",4731.36564349597,0,"1992",377000,4688610,"1992"
"Argentina","Colombia",4428.06221883752,0,"1992",25706000,2553000,"1992"
"Bolivia","Colombia",2474.21126193179,0,"1992",6380331,2553000,"1992"
"Brazil","Colombia",2751.42249501054,0,"1992",19955900,2553000,"1992"
"Chile","Colombia",4348.83354270014,0,"1992",4688610,2553000,"1992"
"Colombia","Colombia",0,0,"1992",2553000,2553000,"1992"
"Ecuador","Colombia",840.344466338468,0,"1992",1565000,2553000,"1992"
"Paraguay","Colombia",3415.921941428,0,"1992",365200,2553000,"1992"
"Peru","Colombia",1462.40463082501,0,"1992",11911600,2553000,"1992"
"Uruguay","Colombia",4461.84126189406,0,"1992",25034000,2553000,"1992"
"Venezuela","Colombia",840.85503052881,0,"1992",377000,2553000,"1992"
"Argentina","Ecuador",3999.3326249303,0,"1992",25706000,1565000,"1992"
"Bolivia","Ecuador",2272.50983152685,0,"1992",6380331,1565000,"1992"
"Brazil","Ecuador",2984.04262936217,0,"1992",19955900,1565000,"1992"
"Chile","Ecuador",3824.43442207705,0,"1992",4688610,1565000,"1992"
"Colombia","Ecuador",840.344466338468,0,"1992",2553000,1565000,"1992"
"Ecuador","Ecuador",0,0,"1992",1565000,1565000,"1992"
"Paraguay","Ecuador",3250.23740422779,0,"1992",365200,1565000,"1992"
"Peru","Ecuador",970.593580094301,0,"1992",11911600,1565000,"1992"
