state	c_allTransitions[1]
7.985E7	25.0
7.986E7	23.0
7.987E7	25.0
7.988E7	24.0
7.989E7	26.0
7.99E7	29.0
7.991E7	29.0
7.992E7	28.0
7.993E7	26.0
7.994E7	28.0
7.995E7	26.0
7.996E7	25.0
7.997E7	28.0
7.998E7	25.0
7.999E7	25.0
8.0E7	28.0
8.001E7	27.0
8.002E7	29.0
8.003E7	24.0
8.004E7	28.0
8.005E7	26.0
8.006E7	25.0
8.007E7	25.0
8.008E7	25.0
8.009E7	27.0
8.01E7	25.0
8.011E7	28.0
8.012E7	28.0
8.013E7	23.0
8.014E7	25.0
8.015E7	24.0
8.016E7	25.0
8.017E7	24.0
8.018E7	23.0
8.019E7	26.0
8.02E7	27.0
8.021E7	24.0
8.022E7	29.0
8.023E7	24.0
8.024E7	25.0
8.025E7	25.0
8.026E7	33.0
8.027E7	27.0
8.028E7	24.0
8.029E7	24.0
8.03E7	24.0
8.031E7	27.0
8.032E7	24.0
8.033E7	28.0
8.034E7	29.0
8.035E7	27.0
8.036E7	25.0
8.037E7	25.0
8.038E7	25.0
8.039E7	26.0
8.04E7	23.0
8.041E7	24.0
8.042E7	24.0
8.043E7	25.0
8.044E7	24.0
8.045E7	28.0
8.046E7	24.0
8.047E7	26.0
8.048E7	28.0
8.049E7	25.0
8.05E7	29.0
8.051E7	27.0
8.052E7	30.0
8.053E7	25.0
8.054E7	25.0
8.055E7	24.0
8.056E7	28.0
8.057E7	24.0
8.058E7	27.0
8.059E7	29.0
8.06E7	27.0
8.061E7	26.0
8.062E7	30.0
8.063E7	28.0
8.064E7	24.0
8.065E7	28.0
8.066E7	23.0
8.067E7	26.0
8.068E7	24.0
8.069E7	24.0
8.07E7	28.0
8.071E7	24.0
8.072E7	27.0
8.073E7	26.0
8.074E7	25.0
8.075E7	26.0
8.076E7	24.0
8.077E7	25.0
8.078E7	23.0
8.079E7	25.0
8.08E7	25.0
8.081E7	27.0
8.082E7	28.0
8.083E7	27.0
8.084E7	23.0
8.085E7	26.0
8.086E7	26.0
8.087E7	24.0
8.088E7	25.0
8.089E7	29.0
8.09E7	30.0
8.091E7	25.0
8.092E7	26.0
8.093E7	27.0
8.094E7	25.0
8.095E7	31.0
8.096E7	24.0
8.097E7	26.0
8.098E7	29.0
8.099E7	26.0
8.1E7	25.0
8.101E7	29.0
8.102E7	24.0
8.103E7	27.0
8.104E7	29.0
8.105E7	26.0
8.106E7	28.0
8.107E7	28.0
8.108E7	26.0
8.109E7	27.0
8.11E7	27.0
8.111E7	28.0
8.112E7	26.0
8.113E7	28.0
8.114E7	27.0
8.115E7	27.0
8.116E7	25.0
8.117E7	26.0
8.118E7	24.0
8.119E7	24.0
8.12E7	25.0
8.121E7	23.0
8.122E7	29.0
8.123E7	25.0
8.124E7	26.0
8.125E7	27.0
8.126E7	25.0
8.127E7	25.0
8.128E7	25.0
8.129E7	26.0
8.13E7	29.0
8.131E7	26.0
8.132E7	27.0
8.133E7	23.0
8.134E7	26.0
8.135E7	24.0
8.136E7	27.0
8.137E7	25.0
8.138E7	25.0
8.139E7	24.0
8.14E7	27.0
8.141E7	24.0
8.142E7	23.0
8.143E7	24.0
8.144E7	25.0
8.145E7	26.0
8.146E7	28.0
8.147E7	25.0
8.148E7	26.0
8.149E7	25.0
8.15E7	25.0
8.151E7	26.0
8.152E7	28.0
8.153E7	25.0
8.154E7	26.0
8.155E7	26.0
8.156E7	28.0
8.157E7	26.0
8.158E7	29.0
8.159E7	28.0
8.16E7	30.0
8.161E7	29.0
8.162E7	27.0
8.163E7	28.0
8.164E7	24.0
8.165E7	27.0
8.166E7	26.0
8.167E7	24.0
8.168E7	25.0
8.169E7	26.0
8.17E7	25.0
8.171E7	27.0
8.172E7	26.0
8.173E7	25.0
8.174E7	26.0
8.175E7	26.0
8.176E7	25.0
8.177E7	25.0
8.178E7	26.0
8.179E7	25.0
8.18E7	25.0
8.181E7	26.0
8.182E7	26.0
8.183E7	27.0
8.184E7	27.0
8.185E7	26.0
8.186E7	31.0
8.187E7	31.0
8.188E7	29.0
8.189E7	26.0
8.19E7	25.0
8.191E7	25.0
8.192E7	25.0
8.193E7	25.0
8.194E7	26.0
8.195E7	27.0
8.196E7	24.0
8.197E7	26.0
8.198E7	24.0
8.199E7	25.0
8.2E7	25.0
8.201E7	25.0
8.202E7	24.0
8.203E7	31.0
8.204E7	26.0
8.205E7	27.0
8.206E7	27.0
8.207E7	29.0
8.208E7	26.0
8.209E7	25.0
8.21E7	27.0
8.211E7	26.0
8.212E7	25.0
8.213E7	24.0
8.214E7	26.0
8.215E7	24.0
8.216E7	25.0
8.217E7	25.0
8.218E7	27.0
8.219E7	30.0
8.22E7	32.0
8.221E7	28.0
8.222E7	26.0
8.223E7	24.0
8.224E7	28.0
8.225E7	27.0
8.226E7	29.0
8.227E7	29.0
8.228E7	27.0
8.229E7	27.0
8.23E7	27.0
8.231E7	25.0
8.232E7	26.0
8.233E7	27.0
8.234E7	24.0
8.235E7	26.0
8.236E7	27.0
8.237E7	27.0
8.238E7	25.0
8.239E7	28.0
8.24E7	28.0
8.241E7	26.0
8.242E7	26.0
8.243E7	25.0
8.244E7	25.0
8.245E7	28.0
8.246E7	29.0
8.247E7	27.0
8.248E7	26.0
8.249E7	27.0
8.25E7	29.0
8.251E7	25.0
8.252E7	25.0
8.253E7	24.0
8.254E7	26.0
8.255E7	29.0
8.256E7	24.0
8.257E7	26.0
8.258E7	25.0
8.259E7	25.0
8.26E7	26.0
8.261E7	24.0
8.262E7	27.0
8.263E7	25.0
8.264E7	28.0
8.265E7	27.0
8.266E7	25.0
8.267E7	24.0
8.268E7	24.0
8.269E7	27.0
8.27E7	25.0
8.271E7	23.0
8.272E7	23.0
8.273E7	26.0
8.274E7	24.0
8.275E7	26.0
8.276E7	27.0
8.277E7	27.0
8.278E7	24.0
8.279E7	28.0
8.28E7	26.0
8.281E7	24.0
8.282E7	25.0
8.283E7	28.0
8.284E7	30.0
8.285E7	31.0
8.286E7	27.0
8.287E7	25.0
8.288E7	28.0
8.289E7	25.0
8.29E7	27.0
8.291E7	27.0
8.292E7	24.0
8.293E7	27.0
8.294E7	23.0
8.295E7	26.0
8.296E7	27.0
8.297E7	28.0
8.298E7	26.0
8.299E7	25.0
8.3E7	26.0
8.301E7	27.0
8.302E7	25.0
8.303E7	26.0
8.304E7	27.0
8.305E7	25.0
8.306E7	25.0
8.307E7	26.0
8.308E7	24.0
8.309E7	24.0
8.31E7	24.0
8.311E7	24.0
8.312E7	24.0
8.313E7	26.0
8.314E7	24.0
8.315E7	26.0
8.316E7	26.0
8.317E7	28.0
8.318E7	27.0
8.319E7	25.0
8.32E7	26.0
8.321E7	24.0
8.322E7	26.0
8.323E7	27.0
8.324E7	28.0
8.325E7	27.0
8.326E7	26.0
8.327E7	25.0
8.328E7	25.0
8.329E7	28.0
8.33E7	28.0
8.331E7	26.0
8.332E7	26.0
8.333E7	24.0
8.334E7	26.0
8.335E7	24.0
8.336E7	29.0
8.337E7	23.0
8.338E7	31.0
8.339E7	25.0
8.34E7	29.0
8.341E7	28.0
8.342E7	29.0
8.343E7	25.0
8.344E7	26.0
8.345E7	26.0
8.346E7	27.0
8.347E7	27.0
8.348E7	24.0
8.349E7	26.0
8.35E7	28.0
8.351E7	26.0
8.352E7	25.0
8.353E7	27.0
8.354E7	25.0
8.355E7	25.0
8.356E7	25.0
8.357E7	28.0
8.358E7	28.0
8.359E7	32.0
8.36E7	29.0
8.361E7	27.0
8.362E7	27.0
8.363E7	28.0
8.364E7	25.0
8.365E7	24.0
8.366E7	28.0
8.367E7	28.0
8.368E7	28.0
8.369E7	28.0
8.37E7	27.0
8.371E7	26.0
8.372E7	25.0
8.373E7	25.0
8.374E7	25.0
8.375E7	30.0
8.376E7	30.0
8.377E7	27.0
8.378E7	26.0
8.379E7	30.0
8.38E7	26.0
8.381E7	26.0
8.382E7	27.0
8.383E7	25.0
8.384E7	27.0
8.385E7	27.0
8.386E7	25.0
8.387E7	25.0
8.388E7	30.0
8.389E7	26.0
8.39E7	25.0
8.391E7	27.0
8.392E7	25.0
8.393E7	24.0
8.394E7	25.0
8.395E7	26.0
8.396E7	27.0
8.397E7	27.0
8.398E7	27.0
8.399E7	31.0
8.4E7	27.0
8.401E7	25.0
8.402E7	25.0
8.403E7	25.0
8.404E7	26.0
8.405E7	29.0
8.406E7	26.0
8.407E7	26.0
8.408E7	26.0
8.409E7	32.0
8.41E7	28.0
8.411E7	28.0
8.412E7	26.0
8.413E7	25.0
8.414E7	26.0
8.415E7	27.0
8.416E7	26.0
8.417E7	27.0
8.418E7	27.0
8.419E7	29.0
8.42E7	31.0
8.421E7	26.0
8.422E7	28.0
8.423E7	25.0
8.424E7	28.0
8.425E7	25.0
8.426E7	25.0
8.427E7	30.0
8.428E7	25.0
8.429E7	28.0
8.43E7	27.0
8.431E7	27.0
8.432E7	27.0
8.433E7	27.0
8.434E7	28.0
8.435E7	24.0
8.436E7	27.0
8.437E7	25.0
8.438E7	25.0
8.439E7	25.0
8.44E7	26.0
8.441E7	28.0
8.442E7	28.0
8.443E7	27.0
8.444E7	27.0
8.445E7	28.0
8.446E7	26.0
8.447E7	30.0
8.448E7	26.0
8.449E7	29.0
8.45E7	27.0
8.451E7	27.0
8.452E7	28.0
8.453E7	25.0
8.454E7	26.0
8.455E7	23.0
8.456E7	25.0
8.457E7	27.0
8.458E7	27.0
8.459E7	23.0
8.46E7	25.0
8.461E7	24.0
8.462E7	24.0
8.463E7	28.0
8.464E7	29.0
8.465E7	26.0
8.466E7	27.0
8.467E7	25.0
8.468E7	25.0
8.469E7	26.0
8.47E7	26.0
8.471E7	26.0
8.472E7	25.0
8.473E7	24.0
8.474E7	25.0
8.475E7	26.0
8.476E7	24.0
8.477E7	26.0
8.478E7	27.0
8.479E7	27.0
8.48E7	29.0
8.481E7	23.0
8.482E7	24.0
8.483E7	27.0
8.484E7	27.0
8.485E7	27.0
8.486E7	28.0
8.487E7	26.0
8.488E7	28.0
8.489E7	26.0
8.49E7	26.0
8.491E7	28.0
8.492E7	27.0
8.493E7	28.0
8.494E7	28.0
8.495E7	24.0
8.496E7	25.0
8.497E7	23.0
8.498E7	26.0
8.499E7	24.0
8.5E7	29.0
8.501E7	25.0
8.502E7	27.0
8.503E7	25.0
8.504E7	26.0
8.505E7	27.0
8.506E7	31.0
8.507E7	29.0
8.508E7	24.0
8.509E7	28.0
8.51E7	28.0
8.511E7	28.0
8.512E7	31.0
8.513E7	28.0
8.514E7	24.0
8.515E7	25.0
8.516E7	27.0
8.517E7	26.0
8.518E7	27.0
8.519E7	26.0
8.52E7	26.0
8.521E7	28.0
8.522E7	30.0
8.523E7	29.0
8.524E7	25.0
8.525E7	31.0
8.526E7	27.0
8.527E7	25.0
8.528E7	27.0
8.529E7	26.0
8.53E7	26.0
8.531E7	24.0
8.532E7	25.0
8.533E7	24.0
8.534E7	24.0
8.535E7	25.0
8.536E7	26.0
8.537E7	24.0
8.538E7	24.0
8.539E7	28.0
8.54E7	24.0
8.541E7	26.0
8.542E7	25.0
8.543E7	26.0
8.544E7	27.0
8.545E7	26.0
8.546E7	27.0
8.547E7	27.0
8.548E7	24.0
8.549E7	27.0
8.55E7	25.0
8.551E7	23.0
8.552E7	26.0
8.553E7	29.0
8.554E7	28.0
8.555E7	28.0
8.556E7	25.0
8.557E7	24.0
8.558E7	27.0
8.559E7	25.0
8.56E7	26.0
8.561E7	27.0
8.562E7	28.0
8.563E7	27.0
8.564E7	27.0
8.565E7	33.0
8.566E7	25.0
8.567E7	24.0
8.568E7	27.0
8.569E7	29.0
8.57E7	30.0
8.571E7	26.0
8.572E7	26.0
8.573E7	28.0
8.574E7	30.0
8.575E7	25.0
8.576E7	25.0
8.577E7	26.0
8.578E7	25.0
8.579E7	29.0
8.58E7	29.0
8.581E7	25.0
8.582E7	25.0
8.583E7	31.0
8.584E7	28.0
8.585E7	25.0
8.586E7	25.0
8.587E7	26.0
8.588E7	26.0
8.589E7	25.0
8.59E7	23.0
8.591E7	27.0
8.592E7	27.0
8.593E7	27.0
8.594E7	26.0
8.595E7	27.0
8.596E7	25.0
8.597E7	25.0
8.598E7	24.0
8.599E7	23.0
8.6E7	26.0
8.601E7	26.0
8.602E7	26.0
8.603E7	26.0
8.604E7	24.0
8.605E7	26.0
8.606E7	26.0
8.607E7	29.0
8.608E7	28.0
8.609E7	29.0
8.61E7	29.0
8.611E7	26.0
8.612E7	28.0
8.613E7	25.0
8.614E7	30.0
8.615E7	30.0
8.616E7	28.0
8.617E7	28.0
8.618E7	30.0
8.619E7	27.0
8.62E7	28.0
8.621E7	28.0
8.622E7	27.0
8.623E7	25.0
8.624E7	27.0
8.625E7	30.0
8.626E7	29.0
8.627E7	25.0
8.628E7	24.0
8.629E7	24.0
8.63E7	26.0
8.631E7	26.0
8.632E7	25.0
8.633E7	27.0
8.634E7	29.0
8.635E7	26.0
8.636E7	27.0
8.637E7	24.0
8.638E7	25.0
8.639E7	31.0
8.64E7	27.0
8.641E7	27.0
8.642E7	27.0
8.643E7	25.0
8.644E7	26.0
8.645E7	28.0
8.646E7	27.0
8.647E7	28.0
8.648E7	27.0
8.649E7	25.0
8.65E7	28.0
8.651E7	25.0
8.652E7	28.0
8.653E7	27.0
8.654E7	27.0
8.655E7	28.0
8.656E7	24.0
8.657E7	24.0
8.658E7	26.0
8.659E7	30.0
8.66E7	29.0
8.661E7	27.0
8.662E7	27.0
8.663E7	28.0
8.664E7	26.0
8.665E7	24.0
8.666E7	24.0
8.667E7	23.0
8.668E7	27.0
8.669E7	25.0
8.67E7	29.0
8.671E7	32.0
8.672E7	28.0
8.673E7	26.0
8.674E7	26.0
8.675E7	27.0
8.676E7	24.0
8.677E7	25.0
8.678E7	24.0
8.679E7	28.0
8.68E7	27.0
8.681E7	27.0
8.682E7	26.0
8.683E7	29.0
8.684E7	27.0
8.685E7	26.0
8.686E7	27.0
8.687E7	27.0
8.688E7	28.0
8.689E7	26.0
8.69E7	26.0
8.691E7	27.0
8.692E7	29.0
8.693E7	24.0
8.694E7	25.0
8.695E7	23.0
8.696E7	24.0
8.697E7	28.0
8.698E7	25.0
8.699E7	24.0
8.7E7	25.0
8.701E7	28.0
8.702E7	25.0
8.703E7	25.0
8.704E7	29.0
8.705E7	28.0
8.706E7	27.0
8.707E7	24.0
8.708E7	26.0
8.709E7	31.0
8.71E7	30.0
8.711E7	25.0
8.712E7	26.0
8.713E7	27.0
8.714E7	25.0
8.715E7	25.0
8.716E7	24.0
8.717E7	27.0
8.718E7	28.0
8.719E7	26.0
8.72E7	29.0
8.721E7	29.0
8.722E7	27.0
8.723E7	27.0
8.724E7	26.0
8.725E7	30.0
8.726E7	26.0
8.727E7	27.0
8.728E7	25.0
8.729E7	27.0
8.73E7	31.0
8.731E7	28.0
8.732E7	28.0
8.733E7	25.0
8.734E7	28.0
8.735E7	27.0
8.736E7	25.0
8.737E7	27.0
8.738E7	26.0
8.739E7	27.0
8.74E7	28.0
8.741E7	26.0
8.742E7	26.0
8.743E7	25.0
8.744E7	24.0
8.745E7	24.0
8.746E7	24.0
8.747E7	26.0
8.748E7	26.0
8.749E7	25.0
8.75E7	25.0
8.751E7	27.0
8.752E7	25.0
8.753E7	27.0
8.754E7	26.0
8.755E7	24.0
8.756E7	30.0
8.757E7	28.0
8.758E7	24.0
8.759E7	26.0
8.76E7	27.0
8.761E7	29.0
8.762E7	24.0
8.763E7	25.0
8.764E7	25.0
8.765E7	25.0
8.766E7	25.0
8.767E7	28.0
8.768E7	27.0
8.769E7	25.0
8.77E7	25.0
8.771E7	25.0
8.772E7	27.0
8.773E7	24.0
8.774E7	27.0
8.775E7	27.0
8.776E7	27.0
8.777E7	24.0
8.778E7	26.0
8.779E7	25.0
8.78E7	24.0
8.781E7	25.0
8.782E7	26.0
8.783E7	26.0
8.784E7	28.0
8.785E7	28.0
8.786E7	26.0
8.787E7	26.0
8.788E7	22.0
8.789E7	27.0
8.79E7	26.0
8.791E7	26.0
8.792E7	29.0
8.793E7	26.0
8.794E7	26.0
8.795E7	26.0
8.796E7	28.0
8.797E7	31.0
8.798E7	26.0
8.799E7	29.0
8.8E7	26.0
8.801E7	27.0
8.802E7	27.0
8.803E7	29.0
8.804E7	28.0
8.805E7	27.0
8.806E7	26.0
8.807E7	25.0
8.808E7	23.0
8.809E7	25.0
8.81E7	27.0
8.811E7	28.0
8.812E7	26.0
8.813E7	28.0
8.814E7	25.0
8.815E7	26.0
8.816E7	28.0
8.817E7	27.0
8.818E7	24.0
8.819E7	27.0
8.82E7	27.0
8.821E7	24.0
8.822E7	25.0
8.823E7	23.0
8.824E7	25.0
8.825E7	26.0
8.826E7	24.0
8.827E7	27.0
8.828E7	25.0
8.829E7	25.0
8.83E7	25.0
8.831E7	24.0
8.832E7	24.0
8.833E7	25.0
8.834E7	25.0
8.835E7	33.0
8.836E7	26.0
8.837E7	29.0
8.838E7	26.0
8.839E7	28.0
8.84E7	28.0
8.841E7	27.0
8.842E7	28.0
8.843E7	27.0
8.844E7	25.0
8.845E7	27.0
8.846E7	32.0
8.847E7	28.0
8.848E7	29.0
8.849E7	27.0
8.85E7	25.0
8.851E7	25.0
8.852E7	26.0
8.853E7	26.0
8.854E7	25.0
8.855E7	25.0
8.856E7	23.0
8.857E7	32.0
8.858E7	29.0
8.859E7	27.0
8.86E7	27.0
8.861E7	24.0
8.862E7	24.0
8.863E7	25.0
8.864E7	25.0
8.865E7	25.0
8.866E7	24.0
8.867E7	24.0
8.868E7	25.0
8.869E7	30.0
8.87E7	25.0
8.871E7	27.0
8.872E7	26.0
8.873E7	26.0
8.874E7	26.0
8.875E7	28.0
8.876E7	27.0
8.877E7	27.0
8.878E7	31.0
8.879E7	28.0
8.88E7	26.0
8.881E7	26.0
8.882E7	30.0
8.883E7	25.0
8.884E7	28.0
8.885E7	27.0
8.886E7	25.0
8.887E7	24.0
8.888E7	26.0
8.889E7	23.0
8.89E7	23.0
8.891E7	23.0
8.892E7	25.0
8.893E7	27.0
8.894E7	27.0
8.895E7	25.0
8.896E7	26.0
8.897E7	27.0
8.898E7	26.0
8.899E7	27.0
8.9E7	30.0
8.901E7	25.0
8.902E7	25.0
8.903E7	24.0
8.904E7	25.0
8.905E7	26.0
8.906E7	26.0
8.907E7	26.0
8.908E7	27.0
8.909E7	27.0
8.91E7	27.0
8.911E7	25.0
8.912E7	28.0
8.913E7	25.0
8.914E7	25.0
8.915E7	25.0
8.916E7	26.0
8.917E7	25.0
8.918E7	28.0
8.919E7	26.0
8.92E7	24.0
8.921E7	27.0
8.922E7	25.0
8.923E7	27.0
8.924E7	24.0
8.925E7	27.0
8.926E7	26.0
8.927E7	27.0
8.928E7	30.0
8.929E7	26.0
8.93E7	27.0
8.931E7	25.0
8.932E7	25.0
8.933E7	25.0
8.934E7	26.0
8.935E7	25.0
8.936E7	29.0
8.937E7	25.0
8.938E7	26.0
8.939E7	25.0
8.94E7	25.0
8.941E7	25.0
8.942E7	27.0
8.943E7	26.0
8.944E7	26.0
8.945E7	23.0
8.946E7	31.0
8.947E7	25.0
8.948E7	24.0
8.949E7	23.0
8.95E7	24.0
8.951E7	27.0
8.952E7	26.0
8.953E7	28.0
8.954E7	26.0
8.955E7	25.0
8.956E7	25.0
8.957E7	29.0
8.958E7	27.0
8.959E7	27.0
8.96E7	26.0
8.961E7	28.0
8.962E7	23.0
8.963E7	25.0
8.964E7	26.0
8.965E7	32.0
8.966E7	27.0
8.967E7	27.0
8.968E7	30.0
8.969E7	26.0
8.97E7	27.0
8.971E7	26.0
8.972E7	28.0
8.973E7	30.0
8.974E7	26.0
8.975E7	23.0
8.976E7	23.0
8.977E7	25.0
8.978E7	25.0
8.979E7	27.0
8.98E7	26.0
8.981E7	23.0
8.982E7	25.0
8.983E7	24.0
8.984E7	24.0
8.985E7	24.0
8.986E7	24.0
8.987E7	26.0
8.988E7	25.0
8.989E7	25.0
8.99E7	25.0
8.991E7	25.0
8.992E7	25.0
8.993E7	25.0
8.994E7	26.0
8.995E7	24.0
8.996E7	26.0
8.997E7	25.0
8.998E7	23.0
8.999E7	25.0
9.0E7	24.0
9.001E7	27.0
9.002E7	24.0
9.003E7	25.0
9.004E7	28.0
9.005E7	28.0
9.006E7	25.0
9.007E7	29.0
9.008E7	28.0
9.009E7	26.0
9.01E7	26.0
9.011E7	25.0
9.012E7	28.0
9.013E7	28.0
9.014E7	27.0
9.015E7	28.0
9.016E7	26.0
9.017E7	28.0
9.018E7	27.0
9.019E7	25.0
9.02E7	26.0
9.021E7	28.0
9.022E7	25.0
9.023E7	25.0
9.024E7	28.0
9.025E7	27.0
9.026E7	25.0
9.027E7	26.0
9.028E7	29.0
9.029E7	30.0
9.03E7	27.0
9.031E7	27.0
9.032E7	25.0
9.033E7	25.0
9.034E7	25.0
9.035E7	26.0
9.036E7	25.0
9.037E7	24.0
9.038E7	26.0
9.039E7	23.0
9.04E7	29.0
9.041E7	25.0
9.042E7	27.0
9.043E7	27.0
9.044E7	28.0
9.045E7	27.0
9.046E7	26.0
9.047E7	26.0
9.048E7	27.0
9.049E7	25.0
9.05E7	25.0
9.051E7	25.0
9.052E7	26.0
9.053E7	26.0
9.054E7	27.0
9.055E7	27.0
9.056E7	28.0
9.057E7	25.0
9.058E7	26.0
9.059E7	24.0
9.06E7	25.0
9.061E7	24.0
9.062E7	27.0
9.063E7	26.0
9.064E7	27.0
9.065E7	24.0
9.066E7	28.0
9.067E7	26.0
9.068E7	28.0
9.069E7	26.0
9.07E7	30.0
9.071E7	26.0
9.072E7	27.0
9.073E7	24.0
9.074E7	24.0
9.075E7	25.0
9.076E7	25.0
9.077E7	25.0
9.078E7	25.0
9.079E7	25.0
9.08E7	25.0
9.081E7	25.0
9.082E7	25.0
9.083E7	24.0
9.084E7	27.0
9.085E7	27.0
9.086E7	26.0
9.087E7	32.0
9.088E7	23.0
9.089E7	24.0
9.09E7	27.0
9.091E7	25.0
9.092E7	28.0
9.093E7	28.0
9.094E7	30.0
9.095E7	33.0
9.096E7	27.0
9.097E7	30.0
9.098E7	28.0
9.099E7	27.0
9.1E7	28.0
9.101E7	27.0
9.102E7	31.0
9.103E7	27.0
9.104E7	26.0
9.105E7	26.0
9.106E7	29.0
9.107E7	25.0
9.108E7	24.0
9.109E7	27.0
9.11E7	29.0
9.111E7	29.0
9.112E7	27.0
9.113E7	25.0
9.114E7	24.0
9.115E7	27.0
9.116E7	28.0
9.117E7	27.0
9.118E7	25.0
9.119E7	28.0
9.12E7	25.0
9.121E7	23.0
9.122E7	30.0
9.123E7	27.0
9.124E7	26.0
9.125E7	25.0
9.126E7	27.0
9.127E7	28.0
9.128E7	30.0
9.129E7	26.0
9.13E7	26.0
9.131E7	26.0
9.132E7	26.0
9.133E7	26.0
9.134E7	28.0
9.135E7	29.0
9.136E7	26.0
9.137E7	26.0
9.138E7	25.0
9.139E7	25.0
9.14E7	24.0
9.141E7	25.0
9.142E7	24.0
9.143E7	25.0
9.144E7	25.0
9.145E7	26.0
9.146E7	25.0
9.147E7	25.0
9.148E7	23.0
9.149E7	24.0
9.15E7	26.0
9.151E7	26.0
9.152E7	25.0
9.153E7	26.0
9.154E7	27.0
9.155E7	25.0
9.156E7	27.0
9.157E7	26.0
9.158E7	25.0
9.159E7	27.0
9.16E7	26.0
9.161E7	27.0
9.162E7	27.0
9.163E7	26.0
9.164E7	30.0
9.165E7	30.0
9.166E7	26.0
9.167E7	25.0
9.168E7	24.0
9.169E7	32.0
9.17E7	26.0
9.171E7	25.0
9.172E7	28.0
9.173E7	26.0
9.174E7	26.0
9.175E7	28.0
9.176E7	25.0
9.177E7	28.0
9.178E7	29.0
9.179E7	25.0
9.18E7	29.0
9.181E7	26.0
9.182E7	25.0
9.183E7	25.0
9.184E7	29.0
9.185E7	28.0
9.186E7	26.0
9.187E7	27.0
9.188E7	24.0
9.189E7	26.0
9.19E7	25.0
9.191E7	24.0
9.192E7	27.0
9.193E7	26.0
9.194E7	26.0
9.195E7	27.0
9.196E7	25.0
9.197E7	34.0
9.198E7	29.0
9.199E7	26.0
9.2E7	25.0
9.201E7	24.0
9.202E7	29.0
9.203E7	24.0
9.204E7	25.0
9.205E7	28.0
9.206E7	27.0
9.207E7	27.0
9.208E7	24.0
9.209E7	27.0
9.21E7	25.0
9.211E7	29.0
9.212E7	31.0
9.213E7	26.0
9.214E7	24.0
9.215E7	22.0
9.216E7	27.0
9.217E7	25.0
9.218E7	28.0
9.219E7	25.0
9.22E7	28.0
9.221E7	25.0
9.222E7	26.0
9.223E7	27.0
9.224E7	27.0
9.225E7	26.0
9.226E7	29.0
9.227E7	24.0
9.228E7	27.0
9.229E7	25.0
9.23E7	26.0
9.231E7	28.0
9.232E7	25.0
9.233E7	26.0
9.234E7	24.0
9.235E7	26.0
9.236E7	25.0
9.237E7	25.0
9.238E7	25.0
9.239E7	27.0
9.24E7	26.0
9.241E7	28.0
9.242E7	25.0
9.243E7	27.0
9.244E7	29.0
9.245E7	24.0
9.246E7	25.0
9.247E7	27.0
9.248E7	24.0
9.249E7	28.0
9.25E7	25.0
9.251E7	25.0
9.252E7	29.0
9.253E7	25.0
9.254E7	27.0
9.255E7	29.0
9.256E7	27.0
9.257E7	28.0
9.258E7	28.0
9.259E7	31.0
9.26E7	32.0
9.261E7	27.0
9.262E7	23.0
9.263E7	28.0
9.264E7	23.0
9.265E7	28.0
9.266E7	26.0
9.267E7	25.0
9.268E7	25.0
9.269E7	27.0
9.27E7	29.0
9.271E7	28.0
9.272E7	30.0
9.273E7	27.0
9.274E7	28.0
9.275E7	25.0
9.276E7	25.0
9.277E7	26.0
9.278E7	29.0
9.279E7	30.0
9.28E7	29.0
9.281E7	27.0
9.282E7	26.0
9.283E7	26.0
9.284E7	26.0
9.285E7	29.0
9.286E7	30.0
9.287E7	26.0
9.288E7	24.0
9.289E7	26.0
9.29E7	27.0
9.291E7	25.0
9.292E7	25.0
9.293E7	28.0
9.294E7	24.0
9.295E7	29.0
9.296E7	26.0
9.297E7	27.0
9.298E7	27.0
9.299E7	23.0
9.3E7	26.0
9.301E7	27.0
9.302E7	27.0
9.303E7	25.0
9.304E7	24.0
9.305E7	27.0
9.306E7	28.0
9.307E7	28.0
9.308E7	26.0
9.309E7	27.0
9.31E7	26.0
9.311E7	22.0
9.312E7	25.0
9.313E7	25.0
9.314E7	27.0
9.315E7	25.0
9.316E7	27.0
9.317E7	26.0
9.318E7	26.0
9.319E7	26.0
9.32E7	25.0
9.321E7	28.0
9.322E7	28.0
9.323E7	30.0
9.324E7	27.0
9.325E7	27.0
9.326E7	27.0
9.327E7	27.0
9.328E7	25.0
9.329E7	26.0
9.33E7	27.0
9.331E7	29.0
9.332E7	24.0
9.333E7	28.0
9.334E7	31.0
9.335E7	28.0
9.336E7	28.0
9.337E7	26.0
9.338E7	28.0
9.339E7	25.0
9.34E7	28.0
9.341E7	24.0
9.342E7	25.0
9.343E7	25.0
9.344E7	26.0
9.345E7	28.0
9.346E7	28.0
9.347E7	24.0
9.348E7	27.0
9.349E7	27.0
9.35E7	24.0
9.351E7	24.0
9.352E7	26.0
9.353E7	23.0
9.354E7	26.0
9.355E7	25.0
9.356E7	25.0
9.357E7	26.0
9.358E7	27.0
9.359E7	24.0
9.36E7	26.0
9.361E7	29.0
9.362E7	29.0
9.363E7	26.0
9.364E7	26.0
9.365E7	26.0
9.366E7	24.0
9.367E7	27.0
9.368E7	27.0
9.369E7	26.0
9.37E7	26.0
9.371E7	24.0
9.372E7	27.0
9.373E7	25.0
9.374E7	27.0
9.375E7	25.0
9.376E7	26.0
9.377E7	30.0
9.378E7	27.0
9.379E7	25.0
9.38E7	28.0
9.381E7	26.0
9.382E7	26.0
